"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","normandie.aract.fr/91.134.128.85","443","INFO","-----BEGIN CERTIFICATE-----\nMIIF8jCCBNqgAwIBAgISBMSMgDPOSBmbDhbIDVqys7HEMA0GCSqGSIb3DQEBCwUAMDIxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQswCQYDVQQDEwJSMzAeFw0yMzA3MDkxMzAyMTBaFw0yMzEwMDcxMzAyMDlaMB0xGzAZBgNVBAMTEm5vcm1hbmRpZS5hcmFjdC5mcjCCAiIwDQYJKoZIhvcNAQEBBQADggIPADCCAgoCggIBAKpirOHuoXx+aEOXqpS2t2DmnK6exG5Bafsqq88J+jucmT6rwbRkbrsjkR6qjU7V3TfbSWy7Jp1ayKObj3DujMAlZ20GodIC2P9mbHaV9fQtup2+yb+2QJsUkmtOQ0Zgo7PuWu+igD9wK1/CU1J3KOgn0fnlFil0K0D2HOpVqR6J5iHamyKYHfRWCYFHZOXmEbcWgBMvU4HFeL3sTR15oiGiLhFfjax3aDgWRnHbHG4ApLat5qGaMH2ZlWsYXI27sGvMe2Rcv/rRJ+hMm1BUdFR/t2jCcgJXd4i1CMOCoSUb52NtSYHQeQqdZnx9raeQ523+R/eh1dwXC/N5Vi6eRDld2tZYvocXbN7fMPsVSaRu1PdTR1d+VUAxgv7aqc4gKXCaMp0mC+VX6xwSVNXRx1d6muAr95GCUs8GMw+7HufVMn03NCvJfFvPnpqXlhOg7v6uCUfS3CnGOpAAv7sw8Ks48YHLk3JcMv8mU/D974DOA41ZJ6isRJPOPnVXqbtAJ15qnlUwfMiGj3rhS/DhR1BJBizMp65I7CLDbtLIPK7A67NciHBx0Nyqf5PmDLvJcQoH5JfKFRBbFPnN9niHUlVJnJ7JlZ0Nju+c10f9e2xu27a0O73HTu5n49HBXPD2vACSlQ769goSMoFLaGcvM1rGhX+C17nGgCKip/2MxXBLAgMBAAGjggIVMIICETAOBgNVHQ8BAf8EBAMCBaAwHQYDVR0lBBYwFAYIKwYBBQUHAwEGCCsGAQUFBwMCMAwGA1UdEwEB/wQCMAAwHQYDVR0OBBYEFLG9YLU1D8/rg7UI4wltmbbnTyvfMB8GA1UdIwQYMBaAFBQusxe3WFbLrlAJQOYfr52LFMLGMFUGCCsGAQUFBwEBBEkwRzAhBggrBgEFBQcwAYYVaHR0cDovL3IzLm8ubGVuY3Iub3JnMCIGCCsGAQUFBzAChhZodHRwOi8vcjMuaS5sZW5jci5vcmcvMB0GA1UdEQQWMBSCEm5vcm1hbmRpZS5hcmFjdC5mcjATBgNVHSAEDDAKMAgGBmeBDAECATCCAQUGCisGAQQB1nkCBAIEgfYEgfMA8QB2AHoyjFTYty22IOo44FIe6YQWcDIThU070ivBOlejUutSAAABiTr1v3AAAAQDAEcwRQIhAJK/alXCI+N/vkNXvG8DSj7WWZoU8BGdL8mN9OuIRfhhAiB7GI4mW+X8787lwDni3Z4kBFJ6zxeg7BOqna1mLwrtewB3AOg+0No+9QY1MudXKLyJa8kD08vREWvs62nhd31tBr1uAAABiTr1v4UAAAQDAEgwRgIhAPOUo4Tld80jjWpoVWZi/Rg08QQeW0Xcf9FDx45077S6AiEAuBMS8PTO3JPJZNgAdH6FoayqIiilcrh1GiYpEr3M1oIwDQYJKoZIhvcNAQELBQADggEBAEFui34BcCeE4awAErHxZxyOTdsrFAUgdTcmuzss2ZqY7EDaakZKv86B8otrhsODKBcpFbW8a6srLKRgNyZe4MabIXLyKgqg5lQWHqBhjH4fdT2usqzzTBMXIoCwyYDP/BbF0tjLecnP0Mwe4koB85OHtzLNtG2U0SqmB0t66732I3LCkvzswT+6y3nCPIjgibknUKcGVxC5qmx3QLy7srcTcmmvOzo+5l8Us80SAelB+dscmXJCXpNiKBH0he8wxlE6qY7qpiiccLWOwwEPV3oU2X8eK8WOUhj7l5DYhs4oZy7Dr3tNSiaC7XwIr2/36fHuMqrqdbw6091J7ZqpHvE=\n-----END CERTIFICATE-----","",""
"cert_commonName","normandie.aract.fr/91.134.128.85","443","OK","normandie.aract.fr","",""
"cert_commonName_wo_SNI","normandie.aract.fr/91.134.128.85","443","INFO","3974437.ssl-gateway.ovh.net","",""
"cert_subjectAltName","normandie.aract.fr/91.134.128.85","443","INFO","normandie.aract.fr","",""
"cert_trust","normandie.aract.fr/91.134.128.85","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","normandie.aract.fr/91.134.128.85","443","OK","passed.","",""
"cert_certificatePolicies_EV","normandie.aract.fr/91.134.128.85","443","INFO","no","",""
"cert_expirationStatus","normandie.aract.fr/91.134.128.85","443","OK","79 >= 30 days","",""
"cert_notBefore","normandie.aract.fr/91.134.128.85","443","INFO","2023-07-09 13:02","",""
"cert_notAfter","normandie.aract.fr/91.134.128.85","443","OK","2023-10-07 13:02","",""
"cert_extlifeSpan","normandie.aract.fr/91.134.128.85","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","normandie.aract.fr/91.134.128.85","443","INFO","not present","",""
"cert_crlDistributionPoints","normandie.aract.fr/91.134.128.85","443","INFO","--","",""
"cert_ocspURL","normandie.aract.fr/91.134.128.85","443","INFO","http://r3.o.lencr.org","",""
"OCSP_stapling","normandie.aract.fr/91.134.128.85","443","LOW","not offered","",""
"cert_mustStapleExtension","normandie.aract.fr/91.134.128.85","443","INFO","--","",""
"DNS_CAArecord","normandie.aract.fr/91.134.128.85","443","LOW","--","",""
"certificate_transparency","normandie.aract.fr/91.134.128.85","443","OK","yes (certificate extension)","",""
"certs_countServer","normandie.aract.fr/91.134.128.85","443","INFO","3","",""
"certs_list_ordering_problem","normandie.aract.fr/91.134.128.85","443","INFO","no","",""
"cert_caIssuers","normandie.aract.fr/91.134.128.85","443","INFO","R3 (Let's Encrypt from US)","",""
"intermediate_cert <#1>","normandie.aract.fr/91.134.128.85","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFFjCCAv6gAwIBAgIRAJErCErPDBinU/bWLiWnX1owDQYJKoZIhvcNAQELBQAwTzELMAkGA1UEBhMCVVMxKTAnBgNVBAoTIEludGVybmV0IFNlY3VyaXR5IFJlc2VhcmNoIEdyb3VwMRUwEwYDVQQDEwxJU1JHIFJvb3QgWDEwHhcNMjAwOTA0MDAwMDAwWhcNMjUwOTE1MTYwMDAwWjAyMQswCQYDVQQGEwJVUzEWMBQGA1UEChMNTGV0J3MgRW5jcnlwdDELMAkGA1UEAxMCUjMwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQC7AhUozPaglNMPEuyNVZLD+ILxmaZ6QoinXSaqtSu5xUyxr45r+XXIo9cPR5QUVTVXjJ6oojkZ9YI8QqlObvU7wy7bjcCwXPNZOOftz2nwWgsbvsCUJCWH+jdxsxPnHKzhm+/b5DtFUkWWqcFTzjTIUu61ru2P3mBw4qVUq7ZtDpelQDRrK9O8ZutmNHz6a4uPVymZ+DAXXbpyb/uBxa3Shlg9F8fnCbvxK/eG3MHacV3URuPMrSXBiLxgZ3Vms/EY96Jc5lP/Ooi2R6X/ExjqmAl3P51T+c8B5fWmcBcUr2Ok/5mzk53cU6cG/kiFHaFpriV1uxPMUgP17VGhi9sVAgMBAAGjggEIMIIBBDAOBgNVHQ8BAf8EBAMCAYYwHQYDVR0lBBYwFAYIKwYBBQUHAwIGCCsGAQUFBwMBMBIGA1UdEwEB/wQIMAYBAf8CAQAwHQYDVR0OBBYEFBQusxe3WFbLrlAJQOYfr52LFMLGMB8GA1UdIwQYMBaAFHm0WeZ7tuXkAXOACIjIGlj26ZtuMDIGCCsGAQUFBwEBBCYwJDAiBggrBgEFBQcwAoYWaHR0cDovL3gxLmkubGVuY3Iub3JnLzAnBgNVHR8EIDAeMBygGqAYhhZodHRwOi8veDEuYy5sZW5jci5vcmcvMCIGA1UdIAQbMBkwCAYGZ4EMAQIBMA0GCysGAQQBgt8TAQEBMA0GCSqGSIb3DQEBCwUAA4ICAQCFyk5HPqP3hUSFvNVneLKYY611TR6WPTNlclQtgaDqw+34IL9fzLdwALduO/ZelN7kIJ+m74uyA+eitRY8kc607TkC53wlikfmZW4/RvTZ8M6UK+5UzhK8jCdLuMGYL6KvzXGRSgi3yLgjewQtCPkIVz6D2QQzCkcheAmCJ8MqyJu5zlzyZMjAvnnAT45tRAxekrsu94sQ4egdRCnbWSDtY7kh+BImlJNXoB1lBMEKIq4QDUOXoRgffuDghje1WrG9ML+Hbisq/yFOGwXD9RiX8F6sw6W4avAuvDszue5L3sz85K+EC4Y/wFVDNvZo4TYXao6Z0f+lQKc0t8DQYzk1OXVu8rp2yJMC6alLbBfODALZvYH7n7do1AZls4I9d1P4jnkDrQoxB3UqQ9hVl3LEKQ73xF1OyK5GhDDX8oVfGKF5u+decIsH4YaTw7mP3GFxJSqv3+0lUFJoi5Lc5da149p90IdshCExroL1+7mryIkXPeFM5TgO9r0rvZaBFOvV2z0gp35Z0+L4WPlbuEjN/lxPFin+HlUjr8gRsI3qfJOQFy/9rKIJR0Y/8Omwt/8oTWgy1mdeHmmjk7j1nYsvC9JSQ6ZvMldlTTKB3zhThV1+XWYp6rjd5JW1zbVWEkLNxE7GJThEUG3szgBVGP7pSWTUTsqXnLRbwHOoq7hHwg==\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","normandie.aract.fr/91.134.128.85","443","INFO","67ADD1166B020AE61B8F5FC96813C04C2AA589960796865572A3C7E737613DFD","",""
"intermediate_cert_notBefore <#1>","normandie.aract.fr/91.134.128.85","443","INFO","2020-09-04 00:00","",""
"intermediate_cert_notAfter <#1>","normandie.aract.fr/91.134.128.85","443","OK","2025-09-15 16:00","",""
"intermediate_cert_expiration <#1>","normandie.aract.fr/91.134.128.85","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","normandie.aract.fr/91.134.128.85","443","INFO","R3 <-- ISRG Root X1","",""
"intermediate_cert <#2>","normandie.aract.fr/91.134.128.85","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFYDCCBEigAwIBAgIQQAF3ITfU6UK47naqPGQKtzANBgkqhkiG9w0BAQsFADA/MSQwIgYDVQQKExtEaWdpdGFsIFNpZ25hdHVyZSBUcnVzdCBDby4xFzAVBgNVBAMTDkRTVCBSb290IENBIFgzMB4XDTIxMDEyMDE5MTQwM1oXDTI0MDkzMDE4MTQwM1owTzELMAkGA1UEBhMCVVMxKTAnBgNVBAoTIEludGVybmV0IFNlY3VyaXR5IFJlc2VhcmNoIEdyb3VwMRUwEwYDVQQDEwxJU1JHIFJvb3QgWDEwggIiMA0GCSqGSIb3DQEBAQUAA4ICDwAwggIKAoICAQCt6CRz9BQ385ueK1coHIe+3LffOJCMbjzmV6B493XCov71am72AE8o295ohmxEk7axY/0UEmu/H9LqMZshftEzPLpI9d1537O4/xLxIZpLwYqGcWlKZmZsj348cL+tKSIG8+TA5oCu4kuPt5l+lAOf00eXfJlII1PoOK5PCm+DLtFJV4yAdLbaL9A4jXsDcCEbdfIwPPqPrt3aY6vrFk/CjhFLfs8L6P+1dy70sntK4EwSJQxwjQMpoOFTJOwT2e4ZvxCzSow/iaNhUd6shweU9GNx7C7ib1uYgeGJXDR5bHbvO5BieebbpJovJsXQEOEO3tkQjhb7t/eo98flAgeYjzYIlefiN5YNNnWe+w5ysR2bvAP5SQXYgd0FtCrWQemsAXaVCg/Y39W9Eh81LygXbNKYwagJZHduRze6zqxZXmidf3LWicUGQSk+WT7dJvUkyRGnWqNMQB9GoZm1pzpRboY7nn1ypxIFeFntPlF4FQsDj43QLwWyPntKHEtzBRL8xurgUBN8Q5N0s8p0544fAQjQMNRbcTa0B7rBMDBcSLeCO5imfWCKoqMpgsy6vYMEG6KDA0Gh1gXxG8K28Kh8hjtGqEgqiNx2mna/H2qlPRmP6zjzZN7IKw0KKP/32+IVQtQi0Cdd4Xn+GOdwiK1O5tmLOsbdJ1Fu/7xk9TNDTwIDAQABo4IBRjCCAUIwDwYDVR0TAQH/BAUwAwEB/zAOBgNVHQ8BAf8EBAMCAQYwSwYIKwYBBQUHAQEEPzA9MDsGCCsGAQUFBzAChi9odHRwOi8vYXBwcy5pZGVudHJ1c3QuY29tL3Jvb3RzL2RzdHJvb3RjYXgzLnA3YzAfBgNVHSMEGDAWgBTEp7Gkeyxx+tvhS5B1/8QVYIWJEDBUBgNVHSAETTBLMAgGBmeBDAECATA/BgsrBgEEAYLfEwEBATAwMC4GCCsGAQUFBwIBFiJodHRwOi8vY3BzLnJvb3QteDEubGV0c2VuY3J5cHQub3JnMDwGA1UdHwQ1MDMwMaAvoC2GK2h0dHA6Ly9jcmwuaWRlbnRydXN0LmNvbS9EU1RST09UQ0FYM0NSTC5jcmwwHQYDVR0OBBYEFHm0WeZ7tuXkAXOACIjIGlj26ZtuMA0GCSqGSIb3DQEBCwUAA4IBAQAKcwBslm7/DlLQrt2M51oGrS+o44+/yQoDFVDC5WxCu2+b9LRPwkSICHXM6webFGJueN7sJ7o5XPWioW5WlHAQU7G75K/QosMrAdSW9MUgNTP52GE24HGNtLi1qoJFlcDyqSMo59ahy2cI2qBDLKobkx/J3vWraV0T9VuGWCLKTVXkcGdtwlfFRjlBz4pYg1htmf5X6DYO8A4jqv2Il9DjXA6USbW1FzXSLr9Ohe8Y4IWS6wY7bCkjCWDcRQJMEhg76fsO3txE+FiYruq9RUWhiF1myv4Q6W+CyBFCDfvp7OOGAN6dEOM4+qR9sdjoSYKEBpsr6GtPAQw4dy753ec5\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#2>","normandie.aract.fr/91.134.128.85","443","INFO","6D99FB265EB1C5B3744765FCBC648F3CD8E1BFFAFDC4C2F99B9D47CF7FF1C24F","",""
"intermediate_cert_notBefore <#2>","normandie.aract.fr/91.134.128.85","443","INFO","2021-01-20 19:14","",""
"intermediate_cert_notAfter <#2>","normandie.aract.fr/91.134.128.85","443","OK","2024-09-30 18:14","",""
"intermediate_cert_expiration <#2>","normandie.aract.fr/91.134.128.85","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#2>","normandie.aract.fr/91.134.128.85","443","INFO","ISRG Root X1 <-- DST Root CA X3","",""
"intermediate_cert_badOCSP","normandie.aract.fr/91.134.128.85","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","normandie.aract.fr/91.134.128.85","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","normandie.aract.fr/91.134.128.85","443","INFO","-1 seconds from localtime","",""
"HTTP_headerTime","normandie.aract.fr/91.134.128.85","443","INFO","1689781037","",""
"HSTS","normandie.aract.fr/91.134.128.85","443","LOW","not offered","",""
"HPKP","normandie.aract.fr/91.134.128.85","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","normandie.aract.fr/91.134.128.85","443","INFO","nginx/1.12.0","",""
"banner_application","normandie.aract.fr/91.134.128.85","443","INFO","X-Powered-By: Express","",""
"cookie_count","normandie.aract.fr/91.134.128.85","443","INFO","1 at '/'","",""
"cookie_secure","normandie.aract.fr/91.134.128.85","443","INFO","0/1 at '/' marked as secure","",""
"cookie_httponly","normandie.aract.fr/91.134.128.85","443","OK","All (1) at '/' marked as HttpOnly","",""
"Cache-Control","normandie.aract.fr/91.134.128.85","443","INFO","max-age=0, no-cache","",""
"banner_reverseproxy","normandie.aract.fr/91.134.128.85","443","INFO","--","","CWE-200"
"heartbleed","normandie.aract.fr/91.134.128.85","443","OK","not vulnerable","CVE-2014-0160","CWE-119"
"CCS","normandie.aract.fr/91.134.128.85","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","normandie.aract.fr/91.134.128.85","443","OK","no session ticket extension","CVE-2016-9244","CWE-200"
"ROBOT","normandie.aract.fr/91.134.128.85","443","OK","not vulnerable","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","normandie.aract.fr/91.134.128.85","443","OK","supported","","CWE-310"
"secure_client_renego","normandie.aract.fr/91.134.128.85","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","normandie.aract.fr/91.134.128.85","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","normandie.aract.fr/91.134.128.85","443","MEDIUM","potentially VULNERABLE, gzip HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","normandie.aract.fr/91.134.128.85","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","normandie.aract.fr/91.134.128.85","443","OK","supported","",""
"SWEET32","normandie.aract.fr/91.134.128.85","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","normandie.aract.fr/91.134.128.85","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","normandie.aract.fr/91.134.128.85","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","normandie.aract.fr/91.134.128.85","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=6CD41BE4F161A3B877C64FC3686CAA2FA2B597760313F3C4A4B02F751CC68098","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM-common_primes","normandie.aract.fr/91.134.128.85","443","INFO","HAProxy","CVE-2015-4000","CWE-310"
"LOGJAM","normandie.aract.fr/91.134.128.85","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"BEAST_CBC_TLS1","normandie.aract.fr/91.134.128.85","443","MEDIUM","ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-SHA DHE-RSA-AES128-SHA DHE-RSA-AES256-SHA AES128-SHA AES256-SHA","CVE-2011-3389","CWE-20"
"BEAST","normandie.aract.fr/91.134.128.85","443","LOW","VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated)","CVE-2011-3389","CWE-20"
"LUCKY13","normandie.aract.fr/91.134.128.85","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","normandie.aract.fr/91.134.128.85","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","normandie.aract.fr/91.134.128.85","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","normandie.aract.fr/91.134.128.85","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","normandie.aract.fr/91.134.128.85","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","normandie.aract.fr/91.134.128.85","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","normandie.aract.fr/91.134.128.85","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_X","normandie.aract.fr/91.134.128.85","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_11","normandie.aract.fr/91.134.128.85","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_12","normandie.aract.fr/91.134.128.85","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-chrome_79_win10","normandie.aract.fr/91.134.128.85","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-chrome_101_win10","normandie.aract.fr/91.134.128.85","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-firefox_66_win81","normandie.aract.fr/91.134.128.85","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-firefox_100_win10","normandie.aract.fr/91.134.128.85","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-ie_6_xp","normandie.aract.fr/91.134.128.85","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","normandie.aract.fr/91.134.128.85","443","INFO","TLSv1.0 ECDHE-RSA-AES128-SHA","",""
"clientsimulation-ie_8_xp","normandie.aract.fr/91.134.128.85","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","normandie.aract.fr/91.134.128.85","443","INFO","TLSv1.2 DHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-ie_11_win81","normandie.aract.fr/91.134.128.85","443","INFO","TLSv1.2 DHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-ie_11_winphone81","normandie.aract.fr/91.134.128.85","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
"clientsimulation-ie_11_win10","normandie.aract.fr/91.134.128.85","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_15_win10","normandie.aract.fr/91.134.128.85","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_101_win10_21h2","normandie.aract.fr/91.134.128.85","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_121_ios_122","normandie.aract.fr/91.134.128.85","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_130_osx_10146","normandie.aract.fr/91.134.128.85","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_154_osx_1231","normandie.aract.fr/91.134.128.85","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java_7u25","normandie.aract.fr/91.134.128.85","443","INFO","TLSv1.0 ECDHE-RSA-AES128-SHA","",""
"clientsimulation-java_8u161","normandie.aract.fr/91.134.128.85","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java1102","normandie.aract.fr/91.134.128.85","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java1703","normandie.aract.fr/91.134.128.85","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-go_1178","normandie.aract.fr/91.134.128.85","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-libressl_283","normandie.aract.fr/91.134.128.85","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_102e","normandie.aract.fr/91.134.128.85","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_110l","normandie.aract.fr/91.134.128.85","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_111d","normandie.aract.fr/91.134.128.85","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_303","normandie.aract.fr/91.134.128.85","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
