"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","corse.aract.fr/178.23.159.37","443","INFO","HTTP","",""
"pre_128cipher","corse.aract.fr/178.23.159.37","443","INFO","No 128 cipher limit bug","",""
"SSLv2","corse.aract.fr/178.23.159.37","443","OK","not offered","",""
"SSLv3","corse.aract.fr/178.23.159.37","443","OK","not offered","",""
"TLS1","corse.aract.fr/178.23.159.37","443","INFO","not offered","",""
"TLS1_1","corse.aract.fr/178.23.159.37","443","INFO","not offered","",""
"TLS1_2","corse.aract.fr/178.23.159.37","443","OK","offered","",""
"TLS1_3","corse.aract.fr/178.23.159.37","443","INFO","not offered + downgraded to weaker protocol","",""
"ALPN","corse.aract.fr/178.23.159.37","443","INFO","http/1.1","",""
"cipherlist_NULL","corse.aract.fr/178.23.159.37","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","corse.aract.fr/178.23.159.37","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","corse.aract.fr/178.23.159.37","443","OK","not offered","","CWE-327"
"cipherlist_LOW","corse.aract.fr/178.23.159.37","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","corse.aract.fr/178.23.159.37","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","corse.aract.fr/178.23.159.37","443","LOW","offered","","CWE-310"
"cipherlist_STRONG_NOFS","corse.aract.fr/178.23.159.37","443","INFO","not offered","",""
"cipherlist_STRONG_FS","corse.aract.fr/178.23.159.37","443","OK","offered","",""
"cipher_order-tls1_2","corse.aract.fr/178.23.159.37","443","OK","server","",""
"cipherorder_TLSv1_2","corse.aract.fr/178.23.159.37","443","INFO","ECDHE-RSA-AES256-GCM-SHA384","",""
"cipher_order","corse.aract.fr/178.23.159.37","443","OK","server","",""
"FS","corse.aract.fr/178.23.159.37","443","OK","offered","",""
"FS_ciphers","corse.aract.fr/178.23.159.37","443","INFO","DHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES128-SHA256 DHE-RSA-AES128-SHA DHE-RSA-AES256-GCM-SHA384 DHE-RSA-AES256-SHA256 DHE-RSA-AES256-SHA DHE-RSA-CAMELLIA128-SHA DHE-RSA-CAMELLIA256-SHA DHE-RSA-SEED-SHA ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES128-SHA256 ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES256-SHA384 ECDHE-RSA-AES256-SHA","",""
"FS_ECDHE_curves","corse.aract.fr/178.23.159.37","443","OK","secp256k1 prime256v1 secp384r1 secp521r1","",""
"TLS_extensions","corse.aract.fr/178.23.159.37","443","INFO","'server name/#0' 'renegotiation info/#65281' 'EC point formats/#11' 'session ticket/#35' 'heartbeat/#15' 'application layer protocol negotiation/#16'","",""
"TLS_session_ticket","corse.aract.fr/178.23.159.37","443","INFO","valid for 300 seconds only (<daily)","",""
"SSL_sessionID_support","corse.aract.fr/178.23.159.37","443","INFO","yes","",""
"sessionresumption_ticket","corse.aract.fr/178.23.159.37","443","INFO","supported","",""
"sessionresumption_ID","corse.aract.fr/178.23.159.37","443","INFO","not supported","",""
"TLS_timestamp","corse.aract.fr/178.23.159.37","443","INFO","random","",""
"cert_compression","corse.aract.fr/178.23.159.37","443","INFO","N/A","",""
"clientAuth","corse.aract.fr/178.23.159.37","443","INFO","none","",""
"cert_numbers","corse.aract.fr/178.23.159.37","443","INFO","1","",""
"cert_signatureAlgorithm","corse.aract.fr/178.23.159.37","443","OK","SHA256 with RSA","",""
"cert_keySize","corse.aract.fr/178.23.159.37","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","corse.aract.fr/178.23.159.37","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","corse.aract.fr/178.23.159.37","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","corse.aract.fr/178.23.159.37","443","INFO","05A84F8EB594FB7BD4E7A0AB4635792B","",""
"cert_serialNumberLen","corse.aract.fr/178.23.159.37","443","INFO","16","",""
"cert_fingerprintSHA1","corse.aract.fr/178.23.159.37","443","INFO","114E3A3A19128D06FE88A0A86B9903D04157E31B","",""
"cert_fingerprintSHA256","corse.aract.fr/178.23.159.37","443","INFO","7602EE9E1FF1F9E15170C3694FCE410F71CB333C97B6FAF9E69390F6629D689C","",""
"cert","corse.aract.fr/178.23.159.37","443","INFO","-----BEGIN CERTIFICATE-----\nMIIGkTCCBXmgAwIBAgIQBahPjrWU+3vU56CrRjV5KzANBgkqhkiG9w0BAQsFADBcMQswCQYDVQQGEwJVUzEVMBMGA1UEChMMRGlnaUNlcnQgSW5jMRkwFwYDVQQLExB3d3cuZGlnaWNlcnQuY29tMRswGQYDVQQDExJUaGF3dGUgUlNBIENBIDIwMTgwHhcNMjIwOTAyMDAwMDAwWhcNMjMxMDAzMjM1OTU5WjCBmjELMAkGA1UEBhMCRlIxHjAcBgNVBAgMFUF1dmVyZ25lLVJow7RuZS1BbHBlczENMAsGA1UEBxMETFlPTjFHMEUGA1UEChM+QUdFTkNFIE5BVElPTkFMRSBQT1VSIEwgQU1FTElPUkFUSU9OIERFUyBDT05ESVRJT05TIERFIFRSQVZBSUwxEzARBgNVBAMMCiouYXJhY3QuZnIwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQCsZy6W0yOb0oUAFli262LH+qm9bJQRL4qfSuPfzEZy0qtkO0P/UqMMIwNX/W5cMEMYaRLzGVdOP1vmgb7sVKpVsB0jFYFfiy3KqMrjXqgXlCWYNPhWm4fd6MNUB49GiUxa+uE6cCFqa29nVwaVxpdGoEDHPLXcrsey3XOh7u9Prk+nw0Mu5Wym6zcxhG3I/JaOy5UWDx6RMNqwTyEPnj4dSW9Ll8JABHqFbTBfBHAooefSIhlULdfix8Q0AKcUafYntgejb7K2k9T7T0u2LhHlrCfUH+grBUJJe3RDmYke02JCoAzavbG7PeZCA8N060WnMpXl8Q6MktrWupVqv2jhAgMBAAGjggMOMIIDCjAfBgNVHSMEGDAWgBSjyF5lVOUweMEF6gcKalnMuf7eWjAdBgNVHQ4EFgQUZ1xJLSEISeXpG0LMRly8bwh90WQwHwYDVR0RBBgwFoIKKi5hcmFjdC5mcoIIYXJhY3QuZnIwDgYDVR0PAQH/BAQDAgWgMB0GA1UdJQQWMBQGCCsGAQUFBwMBBggrBgEFBQcDAjA6BgNVHR8EMzAxMC+gLaArhilodHRwOi8vY2RwLnRoYXd0ZS5jb20vVGhhd3RlUlNBQ0EyMDE4LmNybDA+BgNVHSAENzA1MDMGBmeBDAECAjApMCcGCCsGAQUFBwIBFhtodHRwOi8vd3d3LmRpZ2ljZXJ0LmNvbS9DUFMwbwYIKwYBBQUHAQEEYzBhMCQGCCsGAQUFBzABhhhodHRwOi8vc3RhdHVzLnRoYXd0ZS5jb20wOQYIKwYBBQUHMAKGLWh0dHA6Ly9jYWNlcnRzLnRoYXd0ZS5jb20vVGhhd3RlUlNBQ0EyMDE4LmNydDAJBgNVHRMEAjAAMIIBfgYKKwYBBAHWeQIEAgSCAW4EggFqAWgAdgDoPtDaPvUGNTLnVyi8iWvJA9PL0RFr7Otp4Xd9bQa9bgAAAYL/FKVUAAAEAwBHMEUCIQD3iSHC7kX4h9KhzdiTJlMBMoLqtYHDqB3rLZrQBvp+SgIgF3KerdtJGl7mwaFGYQcRPhwadr4Igmwj7+fBm55gOBcAdgA1zxkbv7FsV78PrUxtQsu7ticgJlHqP+Eq76gDwzvWTAAAAYL/FKWVAAAEAwBHMEUCIQC+VWgAzhyMGp5AVdrbcTUVzGTWYOy+B2rFFMdwmQlkxwIgXCSvPU4NExIwdbkgnGOLuygcjgJHQ71EVnMJtzoUtFQAdgCzc3cH4YRQ+GOG1gWp3BEJSnktsWcMC4fc8AMOeTalmgAAAYL/FKXGAAAEAwBHMEUCIFLWxLAGb+pJ2lG1/FEmhF+KbNppBLa2skp2yCYk+q8mAiEAgdZWfE8boGWcwvjheMgRzK44lVFylOXBOceyqEAzZcUwDQYJKoZIhvcNAQELBQADggEBAJDMNDWdQTMaAhfVezhXm57jK97rL/2kiNyKUu0iC+jx8BdZdP5WcW1BcaJGDEDwS0t1xafiTYn6Tmp6B13GyI0LoMFpSl/O/MABSHnU3XD/xl7sSjPRfcVi1fJf6UbN8Hf6IDMc9qfHZ5hG6ojjfEXlGvxUjAGk5TUVsnqfTQ9WweMp8+tVBA/Kak8v8en+XpLu5M1rIt+lAJ8nGmI36JcdpynonpAzsDIXxOZfW03GiZVQgS0AQzKmI17mYjreWud/s5ozfTx/+cWwNp5HVBI5dc1NKiiKJzH4bUDZR0F0suL7ILGgBeG+E7b5oZPTdp1nPcoyNSaJOTb/0ZRU5ZU=\n-----END CERTIFICATE-----","",""
"cert_commonName","corse.aract.fr/178.23.159.37","443","OK","*.aract.fr","",""
"cert_commonName_wo_SNI","corse.aract.fr/178.23.159.37","443","INFO","*.aract.fr","",""
"cert_subjectAltName","corse.aract.fr/178.23.159.37","443","INFO","*.aract.fr aract.fr","",""
"cert_trust","corse.aract.fr/178.23.159.37","443","OK","Ok via SAN wildcard and CN wildcard (same w/o SNI)","",""
"cert_chain_of_trust","corse.aract.fr/178.23.159.37","443","OK","passed.","",""
"cert_certificatePolicies_EV","corse.aract.fr/178.23.159.37","443","INFO","no","",""
"cert_expirationStatus","corse.aract.fr/178.23.159.37","443","MEDIUM","expires < 60 days (58)","",""
