"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","veille-travail.anact.fr/193.70.76.227","443","INFO","HTTP","",""
"pre_128cipher","veille-travail.anact.fr/193.70.76.227","443","INFO","No 128 cipher limit bug","",""
"SSLv2","veille-travail.anact.fr/193.70.76.227","443","OK","not offered","",""
"SSLv3","veille-travail.anact.fr/193.70.76.227","443","OK","not offered","",""
"TLS1","veille-travail.anact.fr/193.70.76.227","443","LOW","offered (deprecated)","",""
"TLS1_1","veille-travail.anact.fr/193.70.76.227","443","LOW","offered (deprecated)","",""
"TLS1_2","veille-travail.anact.fr/193.70.76.227","443","OK","offered","",""
"TLS1_3","veille-travail.anact.fr/193.70.76.227","443","INFO","not offered + downgraded to weaker protocol","",""
"ALPN","veille-travail.anact.fr/193.70.76.227","443","INFO","not offered","",""
"cipherlist_NULL","veille-travail.anact.fr/193.70.76.227","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","veille-travail.anact.fr/193.70.76.227","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","veille-travail.anact.fr/193.70.76.227","443","OK","not offered","","CWE-327"
"cipherlist_LOW","veille-travail.anact.fr/193.70.76.227","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","veille-travail.anact.fr/193.70.76.227","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","veille-travail.anact.fr/193.70.76.227","443","LOW","offered","","CWE-310"
"cipherlist_STRONG_NOFS","veille-travail.anact.fr/193.70.76.227","443","OK","offered","",""
"cipherlist_STRONG_FS","veille-travail.anact.fr/193.70.76.227","443","OK","offered","",""
"cipher_order-tls1","veille-travail.anact.fr/193.70.76.227","443","INFO","NOT a cipher order configured","",""
"cipher-tls1_xc014","veille-travail.anact.fr/193.70.76.227","443","LOW","TLSv1   xc014   ECDHE-RSA-AES256-SHA              ECDH 256   AES         256      TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA","",""
"cipher-tls1_x39","veille-travail.anact.fr/193.70.76.227","443","LOW","TLSv1   x39     DHE-RSA-AES256-SHA                DH 2048    AES         256      TLS_DHE_RSA_WITH_AES_256_CBC_SHA","",""
"cipher-tls1_x88","veille-travail.anact.fr/193.70.76.227","443","LOW","TLSv1   x88     DHE-RSA-CAMELLIA256-SHA           DH 2048    Camellia    256      TLS_DHE_RSA_WITH_CAMELLIA_256_CBC_SHA","",""
"cipher-tls1_x35","veille-travail.anact.fr/193.70.76.227","443","LOW","TLSv1   x35     AES256-SHA                        RSA        AES         256      TLS_RSA_WITH_AES_256_CBC_SHA","",""
"cipher-tls1_x84","veille-travail.anact.fr/193.70.76.227","443","LOW","TLSv1   x84     CAMELLIA256-SHA                   RSA        Camellia    256      TLS_RSA_WITH_CAMELLIA_256_CBC_SHA","",""
